product_id,category_code,brand,price,category_id,count_session
14700574,electronics.video.projector,,538.5,2053013552570040549,23604
1005161,electronics.smartphone,xiaomi,203.06,2053013555631882655,23587
1005160,construction.tools.light,xiaomi,192.77,2232732093077520756,23571
1003768,electronics.smartphone,huawei,485.54,2053013555631882655,23520
1004210,construction.tools.light,samsung,87.0,2232732093077520756,23519
100068602,construction.tools.light,vivo,321.73,2232732093077520756,23489
26400756,,,325.36,2053013563651392361,23478
1002532,electronics.smartphone,apple,566.04,2053013555631882655,23458
22700127,,stels,96.26,2232732091643068746,23444
1002633,electronics.smartphone,apple,385.83,2053013555631882655,23430
1005100,construction.tools.light,samsung,148.01,2232732093077520756,23417
1004226,construction.tools.light,apple,733.61,2232732093077520756,23411
1004873,construction.tools.light,samsung,330.72,2232732093077520756,23371
1307187,computers.notebook,acer,849.42,2053013558920217191,23358
26400672,,lucente,385.85,2053013563651392361,23352
12709380,,viatti,38.1,2053013553199186187,23350
100082967,electronics.audio.headphone,asus,283.12,2053013554658804075,23345
1005169,construction.tools.light,samsung,190.98,2232732093077520756,23334
100007984,apparel.shorts,,1069.53,2232732107413652135,23333
1004870,construction.tools.light,samsung,267.45,2232732093077520756,23325
1005205,construction.tools.light,oppo,224.43,2232732093077520756,23306
4804056,electronics.audio.headphone,apple,160.62,2053013554658804075,23295
3601494,appliances.kitchen.washer,beko,249.66,2232732092297380188,23246
1480558,appliances.kitchen.refrigerators,netechnics,1055.34,2053013563835941749,23241
12718063,,,34.75,2053013553559896355,23227
1306650,electronics.audio.headphone,acer,386.08,2053013554658804075,23205
1005203,construction.tools.light,xiaomi,104.74,2232732093077520756,23187
31501104,apparel.shoes.keds,,142.71,2232732115617710964,23145
1002974,electronics.smartphone,huawei,149.3,2053013555631882655,23139
54900011,apparel.costume,,64.35,2146660887203676486,23138
22700084,,force,214.42,2232732091643068746,23131
3601537,appliances.kitchen.washer,samsung,386.08,2053013563810775923,23125
1004836,construction.tools.light,samsung,209.01,2232732093077520756,23114
4804718,sport.bicycle,apple,341.05,2232732079706079299,23109
1004790,appliances.kitchen.refrigerators,huawei,269.99,2053013563835941749,23072
3701016,appliances.environment.vacuum,tefal,123.53,2053013565983425517,23054
4803977,electronics.audio.headphone,samsung,107.49,2053013554658804075,23051
19200005,construction.tools.saw,huter,92.13,2053013556202308035,23045
100017960,construction.tools.light,huawei,900.67,2232732093077520756,23015
1005069,construction.tools.light,vivo,270.25,2232732093077520756,23014
100104755,electronics.audio.headphone,acer,488.79,2053013554658804075,23011
5300213,,rowenta,47.59,2232732089269092627,22973
1002524,construction.tools.light,apple,513.5,2232732093077520756,22969
22700069,,force,38.61,2232732091643068746,22943
1201504,apparel.shoes.slipons,samsung,179.9,2232732101407408685,22937
1004901,construction.tools.light,oppo,591.96,2232732093077520756,22909
26300081,,lucente,437.85,2053013563584283495,22887
1004741,construction.tools.light,xiaomi,182.22,2232732093077520756,22882
100190575,apparel.shoes,sony,409.25,2232732098228126185,22870
14100052,electronics.audio.acoustic,yamaha,118.05,2232732107883414193,22809
10503781,,hasbro,9.76,2053013553199186187,22807
10400618,kids.toys,hb,36.01,2232732082121998458,22803
1307545,electronics.audio.headphone,lenovo,236.81,2053013554658804075,22789
6000004,auto.accessories.alarm,starline,139.77,2053013560807654091,22749
2701879,appliances.kitchen.refrigerators,beko,298.57,2232732091718566220,22720
1005105,electronics.smartphone,apple,1362.69,2053013555631882655,22697
1004873,construction.tools.light,samsung,306.55,2232732093077520756,22680
1003317,construction.tools.light,apple,939.54,2232732093077520756,22676
1005105,electronics.smartphone,apple,1363.23,2053013555631882655,22655
100068488,construction.tools.light,samsung,284.89,2232732093077520756,22616
27900026,auto.accessories.alarm,,45.05,2232732069279040441,22613
2601413,,artel,153.93,2053013563970159485,22608
1004565,construction.tools.light,huawei,165.92,2232732093077520756,22608
100002460,electronics.audio.subwoofer,,77.2,2232732082390433922,22590
1005008,electronics.smartphone,xiaomi,93.77,2053013555631882655,22585
17303002,apparel.shoes.sandals,givenchy,128.7,2232732098446229999,22573
1002629,electronics.smartphone,apple,378.39,2053013555631882655,22568
1005115,construction.tools.light,apple,807.61,2232732093077520756,22553
5100604,electronics.clocks,apple,295.73,2232732103101907535,22505
14701406,electronics.video.projector,,128.68,2053013552570040549,22505
2500566,appliances.kitchen.oven,asel,64.33,2232732092565815652,22504
12201348,appliances.kitchen.toster,phoenix,180.16,2053013553325015316,22503
26900077,apparel.shoes.espadrilles,,153.16,2232732098303623659,22492
1480615,appliances.kitchen.refrigerators,acer,540.3,2053013563835941749,22489
1480163,appliances.kitchen.refrigerators,acer,614.4,2053013563835941749,22488
1005115,construction.tools.light,apple,807.74,2232732093077520756,22486
28722181,appliances.kitchen.meat_grinder,respect,51.22,2053013555321504139,22484
1004873,construction.tools.light,samsung,308.57,2232732093077520756,22434
1307004,computers.notebook,lenovo,290.6,2053013558920217191,22425
12703410,,cordiant,47.62,2053013553559896355,22418
2702628,appliances.kitchen.refrigerators,arg,154.42,2232732091718566220,22407
1307555,electronics.audio.headphone,asus,334.35,2053013554658804075,22396
1005160,construction.tools.light,xiaomi,169.89,2232732093077520756,22378
54900013,apparel.costume,,51.48,2146660887203676486,22376
100065078,construction.tools.light,xiaomi,553.38,2232732093077520756,22375
1005238,construction.tools.light,oppo,277.97,2232732093077520756,22358
1005014,construction.tools.light,samsung,447.04,2232732093077520756,22344
22700068,,force,86.99,2053013556168753601,22344
4100346,,sony,315.56,2053013561218695907,22338
4804660,sport.bicycle,xiaomi,22.91,2232732079706079299,22319
1005173,electronics.smartphone,samsung,643.23,2053013555631882655,22316
1005104,electronics.smartphone,apple,1007.97,2053013555631882655,22310
100038878,construction.tools.light,vivo,257.38,2232732093077520756,22243
5100718,electronics.clocks,samsung,154.16,2053013553341792533,22238
100058815,apparel.trousers,iqos,95.24,2232732135054115162,22228
1005160,construction.tools.light,xiaomi,179.92,2232732093077520756,22221
1003709,construction.tools.light,samsung,450.46,2232732093077520756,22204
100024646,construction.components.faucet,jade,2178.95,2232732081585127530,22203
1004849,construction.tools.light,huawei,900.62,2232732093077520756,22183
3700338,appliances.environment.vacuum,samsung,66.9,2232732101063475749,22182
1005115,construction.tools.light,apple,900.81,2232732093077520756,22163
2400648,appliances.personal.massager,turbo,51.46,2232732100769874463,22157
